x,relative_density,v_perp,v_para,pitch_angle,v_perp_eV,v_para_eV
13440,0.0178971,3945.33,60536.4,3.72886,1.24356,292.774
13441,0.0190157,3944.51,60536.5,3.72808,1.24304,292.774
13442,0.0178971,3943.73,60536.5,3.72734,1.24255,292.775
13443,0.0190157,3942.91,60536.6,3.72656,1.24203,292.775
13444,0.0178971,3942.13,60536.6,3.72583,1.24154,292.776
13445,0.0190157,3941.3,60536.7,3.72504,1.24102,292.776
13446,0.0178971,3940.53,60536.7,3.72431,1.24053,292.777
13447,0.0190157,3939.7,60536.8,3.72353,1.24001,292.777
13448,0.0178971,3938.93,60536.8,3.72279,1.23952,292.778
13449,0.0190157,3938.1,60536.9,3.72201,1.239,292.778
13450,0.0178971,3937.32,60536.9,3.72128,1.23851,292.779
13451,0.0190157,3936.5,60537,3.7205,1.238,292.779
13452,0.0178971,3935.72,60537,3.71976,1.23751,292.78
13453,0.0190157,3934.9,60537.1,3.71898,1.23699,292.78
13454,0.0178971,3934.13,60537.1,3.71825,1.2365,292.781
13455,0.0190157,3933.3,60537.2,3.71747,1.23598,292.781
13456,0.0178971,3932.53,60537.2,3.71674,1.2355,292.782
13457,0.0190157,3931.7,60537.3,3.71596,1.23498,292.782
13458,0.0178971,3930.93,60537.3,3.71523,1.23449,292.783
13459,0.0190157,3930.11,60537.4,3.71445,1.23398,292.783
13460,0.0178971,3929.33,60537.4,3.71371,1.23349,292.784
13461,0.0190157,3928.51,60537.5,3.71293,1.23297,292.784
13462,0.0178971,3927.73,60537.5,3.7122,1.23249,292.785
13463,0.0190157,3926.91,60537.6,3.71142,1.23197,292.785
13464,0.0190157,3926.09,60537.7,3.71065,1.23146,292.786
13465,0.0178971,3925.32,60537.7,3.70991,1.23097,292.786
13466,0.0190157,3924.49,60537.8,3.70914,1.23046,292.787
13467,0.0178971,3923.72,60537.8,3.7084,1.22997,292.787
13468,0.0190157,3922.9,60537.9,3.70763,1.22946,292.788
13469,0.0178971,3922.13,60537.9,3.70689,1.22897,292.788
13470,0.0190157,3921.31,60538,3.70612,1.22846,292.789
13471,0.0178971,3920.53,60538,3.70539,1.22797,292.789
13472,0.0190157,3919.71,60538.1,3.70461,1.22746,292.79
13473,0.0178971,3918.94,60538.1,3.70388,1.22697,292.79
13474,0.0190157,3918.12,60538.2,3.7031,1.22646,292.791
13475,0.0178971,3917.35,60538.2,3.70237,1.22598,292.791
13476,0.0190157,3916.53,60538.3,3.70159,1.22546,292.792
13477,0.0178971,3915.75,60538.3,3.70086,1.22498,292.792
13478,0.0190157,3914.93,60538.4,3.70009,1.22447,292.793
13479,0.0178971,3914.16,60538.4,3.69936,1.22399,292.793
13480,0.0190157,3913.34,60538.5,3.69858,1.22347,292.794
13481,0.0178971,3912.57,60538.5,3.69785,1.22299,292.794
13482,0.0190157,3911.75,60538.6,3.69708,1.22248,292.795
13483,0.0178971,3910.98,60538.6,3.69635,1.222,292.795
13484,0.0190157,3910.16,60538.7,3.69557,1.22149,292.796
13485,0.0178971,3909.39,60538.7,3.69484,1.221,292.796
13486,0.0190157,3908.57,60538.8,3.69407,1.22049,292.797
13487,0.0178971,3907.8,60538.8,3.69334,1.22001,292.797
13488,0.0190157,3906.99,60538.9,3.69257,1.2195,292.798
13489,0.0178971,3906.22,60538.9,3.69184,1.21902,292.798
13490,0.0190157,3905.4,60539,3.69106,1.21851,292.799
13491,0.0190157,3904.58,60539,3.69029,1.218,292.799
13492,0.0178971,3903.81,60539.1,3.68956,1.21752,292.8
13493,0.0190157,3902.99,60539.1,3.68879,1.21701,292.8
13494,0.0178971,3902.23,60539.2,3.68806,1.21653,292.801
13495,0.0190157,3901.41,60539.2,3.68729,1.21602,292.801
13496,0.0178971,3900.64,60539.3,3.68656,1.21554,292.802
13497,0.0190157,3899.82,60539.3,3.68579,1.21503,292.802
13498,0.0178971,3899.05,60539.4,3.68506,1.21456,292.803
13499,0.0190157,3898.24,60539.5,3.68429,1.21405,292.803
13500,0.0178971,3897.47,60539.5,3.68356,1.21357,292.804
13501,0.0190157,3896.65,60539.6,3.68279,1.21306,292.804
13502,0.0178971,3895.89,60539.6,3.68206,1.21258,292.805
13503,0.0190157,3895.07,60539.7,3.68129,1.21207,292.805
13504,0.0178971,3894.3,60539.7,3.68056,1.2116,292.806
13505,0.0190157,3893.49,60539.8,3.67979,1.21109,292.806
13506,0.0178971,3892.72,60539.8,3.67906,1.21061,292.807
13507,0.0190157,3891.9,60539.9,3.67829,1.21011,292.807
13508,0.0178971,3891.14,60539.9,3.67757,1.20963,292.807
13509,0.0190157,3890.32,60540,3.6768,1.20912,292.808
13510,0.0178971,3889.56,60540,3.67607,1.20865,292.808
13511,0.0190157,3888.74,60540.1,3.6753,1.20814,292.809
13512,0.0178971,3887.98,60540.1,3.67457,1.20766,292.809
13513,0.0190157,3887.16,60540.2,3.6738,1.20716,292.81
13514,0.0178971,3886.4,60540.2,3.67308,1.20668,292.81
13515,0.0190157,3885.58,60540.3,3.67231,1.20618,292.811
13516,0.0178971,3884.82,60540.3,3.67158,1.2057,292.811
13517,0.0190157,3884,60540.4,3.67081,1.2052,292.812
13518,0.0190157,3883.19,60540.4,3.67004,1.20469,292.812
13519,0.0178971,3882.42,60540.5,3.66932,1.20422,292.813
13520,0.0190157,3881.61,60540.5,3.66855,1.20371,292.813
13521,0.0178971,3880.85,60540.6,3.66783,1.20324,292.814
13522,0.0190157,3880.03,60540.6,3.66706,1.20273,292.814
13523,0.0178971,3879.27,60540.7,3.66633,1.20226,292.815
13524,0.0190157,3878.46,60540.7,3.66557,1.20176,292.815
13525,0.0178971,3877.69,60540.8,3.66484,1.20128,292.816
13526,0.0190157,3876.88,60540.8,3.66407,1.20078,292.816
13527,0.0178971,3876.12,60540.9,3.66335,1.20031,292.817
13528,0.0190157,3875.31,60540.9,3.66258,1.1998,292.817
13529,0.0178971,3874.54,60541,3.66186,1.19933,292.818
13530,0.0190157,3873.73,60541,3.66109,1.19883,292.818
13531,0.0178971,3872.97,60541.1,3.66037,1.19836,292.819
13532,0.0190157,3872.16,60541.1,3.6596,1.19786,292.819
13533,0.0178971,3871.39,60541.2,3.65888,1.19738,292.82
13534,0.0190157,3870.58,60541.2,3.65811,1.19688,292.82
13535,0.0178971,3869.82,60541.3,3.65739,1.19641,292.821
13536,0.0190157,3869.01,60541.3,3.65662,1.19591,292.821
13537,0.0178971,3868.25,60541.4,3.6559,1.19544,292.822
13538,0.0190157,3867.44,60541.4,3.65514,1.19494,292.822
13539,0.0178971,3866.68,60541.5,3.65441,1.19447,292.823
13540,0.0190157,3865.87,60541.5,3.65365,1.19397,292.823
13541,0.0178971,3865.1,60541.6,3.65293,1.1935,292.824
13542,0.0190157,3864.29,60541.6,3.65216,1.193,292.824
13543,0.0178971,3863.53,60541.7,3.65144,1.19253,292.825
13544,0.0190157,3862.72,60541.7,3.65068,1.19203,292.825
13545,0.0178971,3861.96,60541.8,3.64996,1.19156,292.826
13546,0.0190157,3861.15,60541.8,3.64919,1.19106,292.826
13547,0.0190157,3860.35,60541.9,3.64842,1.19056,292.827
13548,0.0178971,3859.59,60541.9,3.6477,1.19009,292.827
13549,0.0190157,3858.78,60542,3.64694,1.18959,292.828
13550,0.0178971,3858.02,60542,3.64622,1.18912,292.828
13551,0.0190157,3857.21,60542.1,3.64546,1.18863,292.828
13552,0.0178971,3856.45,60542.1,3.64474,1.18816,292.829
13553,0.0190157,3855.64,60542.2,3.64397,1.18766,292.829
13554,0.0178971,3854.88,60542.2,3.64325,1.18719,292.83
13555,0.0190157,3854.07,60542.3,3.64249,1.18669,292.83
13556,0.0178971,3853.31,60542.3,3.64177,1.18623,292.831
13557,0.0190157,3852.51,60542.4,3.64101,1.18573,292.831
13558,0.0178971,3851.75,60542.4,3.64029,1.18526,292.832
13559,0.0190157,3850.94,60542.5,3.63953,1.18477,292.832
13560,0.0178971,3850.18,60542.5,3.63881,1.1843,292.833
13561,0.0190157,3849.38,60542.6,3.63804,1.1838,292.833
13562,0.0178971,3848.62,60542.6,3.63733,1.18334,292.834
13563,0.0190157,3847.81,60542.7,3.63656,1.18284,292.834
13564,0.0178971,3847.05,60542.7,3.63585,1.18238,292.835
13565,0.0190157,3846.25,60542.8,3.63508,1.18188,292.835
13566,0.0178971,3845.49,60542.8,3.63437,1.18141,292.836
13567,0.0190157,3844.69,60542.9,3.6336,1.18092,292.836
13568,0.0178971,3843.93,60542.9,3.63289,1.18045,292.837
13569,0.0190157,3843.12,60543,3.63213,1.17996,292.837
13570,0.0178971,3842.37,60543,3.63141,1.17949,292.838
13571,0.0190157,3841.56,60543.1,3.63065,1.179,292.838
13572,0.0178971,3840.8,60543.1,3.62993,1.17854,292.839
13573,0.0190157,3840,60543.2,3.62917,1.17804,292.839
13574,0.0178971,3839.24,60543.2,3.62845,1.17758,292.84
13575,0.0190157,3838.44,60543.3,3.62769,1.17709,292.84
13576,0.0190157,3837.64,60543.3,3.62693,1.17659,292.841
13577,0.0178971,3836.88,60543.4,3.62622,1.17613,292.841
13578,0.0190157,3836.08,60543.4,3.62546,1.17564,292.841
13579,0.0178971,3835.32,60543.5,3.62474,1.17517,292.842
13580,0.0190157,3834.52,60543.5,3.62398,1.17468,292.842
13581,0.0178971,3833.76,60543.6,3.62327,1.17422,292.843
13582,0.0190157,3832.96,60543.6,3.62251,1.17373,292.843
13583,0.0178971,3832.2,60543.7,3.62179,1.17326,292.844
13584,0.0190157,3831.4,60543.7,3.62103,1.17277,292.844
13585,0.0178971,3830.65,60543.8,3.62032,1.17231,292.845
13586,0.0190157,3829.84,60543.8,3.61956,1.17182,292.845
13587,0.0178971,3829.09,60543.9,3.61884,1.17136,292.846
13588,0.0190157,3828.29,60543.9,3.61809,1.17087,292.846
13589,0.0178971,3827.53,60544,3.61737,1.17041,292.847
13590,0.0190157,3826.73,60544,3.61661,1.16992,292.847
13591,0.0178971,3825.98,60544.1,3.6159,1.16945,292.848
13592,0.0190157,3825.18,60544.1,3.61514,1.16897,292.848
13593,0.0178971,3824.42,60544.2,3.61443,1.1685,292.849
13594,0.0190157,3823.62,60544.2,3.61367,1.16802,292.849
13595,0.0178971,3822.87,60544.3,3.61296,1.16755,292.85
13596,0.0190157,3822.07,60544.3,3.6122,1.16707,292.85
13597,0.0178971,3821.31,60544.4,3.61149,1.16661,292.851
13598,0.0190157,3820.51,60544.4,3.61073,1.16612,292.851
13599,0.0178971,3819.76,60544.5,3.61002,1.16566,292.851
13600,0.0190157,3818.96,60544.5,3.60926,1.16517,292.852
13601,0.0178971,3818.21,60544.6,3.60855,1.16471,292.852
13602,0.0190157,3817.41,60544.6,3.60779,1.16422,292.853
13603,0.0178971,3816.66,60544.6,3.60708,1.16376,292.853
13604,0.0190157,3815.86,60544.7,3.60632,1.16328,292.854
13605,0.0190157,3815.06,60544.7,3.60557,1.16279,292.854
13606,0.0178971,3814.31,60544.8,3.60486,1.16233,292.855
13607,0.0190157,3813.51,60544.8,3.6041,1.16184,292.855
13608,0.0178971,3812.76,60544.9,3.60339,1.16139,292.856
13609,0.0190157,3811.96,60544.9,3.60263,1.1609,292.856
13610,0.0178971,3811.21,60545,3.60192,1.16044,292.857
13611,0.0190157,3810.41,60545,3.60117,1.15996,292.857
13612,0.0178971,3809.66,60545.1,3.60046,1.1595,292.858
13613,0.0190157,3808.86,60545.1,3.5997,1.15901,292.858
13614,0.0178971,3808.11,60545.2,3.59899,1.15856,292.859
13615,0.0190157,3807.31,60545.2,3.59824,1.15807,292.859
13616,0.0178971,3806.56,60545.3,3.59753,1.15762,292.859
13617,0.0190157,3805.76,60545.3,3.59677,1.15713,292.86
13618,0.0178971,3805.01,60545.4,3.59606,1.15668,292.86
13619,0.0190157,3804.22,60545.4,3.59531,1.15619,292.861
13620,0.0178971,3803.47,60545.5,3.5946,1.15574,292.861
13621,0.0190157,3802.67,60545.5,3.59384,1.15525,292.862
13622,0.0178971,3801.92,60545.6,3.59314,1.1548,292.862
13623,0.0190157,3801.13,60545.6,3.59238,1.15431,292.863
13624,0.0178971,3800.38,60545.7,3.59167,1.15386,292.863
13625,0.0190157,3799.58,60545.7,3.59092,1.15337,292.864
13626,0.0178971,3798.83,60545.8,3.59021,1.15292,292.864
13627,0.0190157,3798.04,60545.8,3.58946,1.15244,292.865
13628,0.0178971,3797.29,60545.9,3.58875,1.15198,292.865
13629,0.0190157,3796.49,60545.9,3.588,1.1515,292.866
13630,0.0178971,3795.75,60546,3.58729,1.15105,292.866
13631,0.0190157,3794.95,60546,3.58654,1.15056,292.867
13632,0.0178971,3794.2,60546.1,3.58583,1.15011,292.867
13633,0.0190157,3793.41,60546.1,3.58508,1.14963,292.867
13634,0.0178971,3792.66,60546.2,3.58437,1.14918,292.868
13635,0.0190157,3791.87,60546.2,3.58362,1.14869,292.868
13636,0.0190157,3791.07,60546.3,3.58287,1.14821,292.869
13637,0.0178971,3790.33,60546.3,3.58216,1.14776,292.869
13638,0.0190157,3789.53,60546.4,3.58141,1.14728,292.87
13639,0.0178971,3788.78,60546.4,3.5807,1.14683,292.87
13640,0.0190157,3787.99,60546.4,3.57995,1.14635,292.871
13641,0.0178971,3787.24,60546.5,3.57925,1.1459,292.871
13642,0.0190157,3786.45,60546.5,3.5785,1.14542,292.872
13643,0.0178971,3785.71,60546.6,3.57779,1.14497,292.872
13644,0.0190157,3784.91,60546.6,3.57704,1.14449,292.873
13645,0.0178971,3784.17,60546.7,3.57633,1.14403,292.873
13646,0.0190157,3783.37,60546.7,3.57558,1.14356,292.874
13647,0.0178971,3782.63,60546.8,3.57488,1.14311,292.874
13648,0.0190157,3781.84,60546.8,3.57413,1.14263,292.874
13649,0.0178971,3781.09,60546.9,3.57342,1.14218,292.875
13650,0.0190157,3780.3,60546.9,3.57267,1.1417,292.875
13651,0.0178971,3779.55,60547,3.57197,1.14125,292.876
13652,0.0190157,3778.76,60547,3.57122,1.14077,292.876
13653,0.0178971,3778.02,60547.1,3.57052,1.14032,292.877
13654,0.0190157,3777.23,60547.1,3.56977,1.13984,292.877
13655,0.0178971,3776.48,60547.2,3.56906,1.13939,292.878
13656,0.0190157,3775.69,60547.2,3.56831,1.13892,292.878
13657,0.0178971,3774.95,60547.3,3.56761,1.13847,292.879
13658,0.0190157,3774.16,60547.3,3.56686,1.13799,292.879
13659,0.0178971,3773.41,60547.4,3.56616,1.13754,292.88
13660,0.0190157,3772.62,60547.4,3.56541,1.13707,292.88
13661,0.0178971,3771.88,60547.5,3.56471,1.13662,292.88
13662,0.0190157,3771.09,60547.5,3.56396,1.13614,292.881
13663,0.0178971,3770.35,60547.6,3.56326,1.13569,292.881
13664,0.0190157,3769.56,60547.6,3.56251,1.13522,292.882
13665,0.0178971,3768.81,60547.6,3.56181,1.13477,292.882
13666,0.0190157,3768.03,60547.7,3.56106,1.1343,292.883
13667,0.0190157,3767.24,60547.7,3.56031,1.13382,292.883
13668,0.0178971,3766.49,60547.8,3.55961,1.13337,292.884
13669,0.0190157,3765.71,60547.8,3.55886,1.1329,292.884
13670,0.0178971,3764.96,60547.9,3.55816,1.13245,292.885
13671,0.0190157,3764.17,60547.9,3.55741,1.13198,292.885
13672,0.0178971,3763.43,60548,3.55671,1.13153,292.886
13673,0.0190157,3762.64,60548,3.55597,1.13106,292.886
13674,0.0178971,3761.9,60548.1,3.55527,1.13061,292.887
13675,0.0190157,3761.12,60548.1,3.55452,1.13014,292.887
13676,0.0178971,3760.37,60548.2,3.55382,1.12969,292.887
13677,0.0190157,3759.59,60548.2,3.55307,1.12922,292.888
13678,0.0178971,3758.85,60548.3,3.55237,1.12878,292.888
13679,0.0190157,3758.06,60548.3,3.55163,1.1283,292.889
13680,0.0178971,3757.32,60548.4,3.55093,1.12786,292.889
13681,0.0190157,3756.53,60548.4,3.55018,1.12739,292.89
13682,0.0178971,3755.79,60548.5,3.54948,1.12694,292.89
13683,0.0190157,3755,60548.5,3.54874,1.12647,292.891
13684,0.0178971,3754.26,60548.5,3.54804,1.12603,292.891
13685,0.0190157,3753.48,60548.6,3.54729,1.12555,292.892
13686,0.0178971,3752.74,60548.6,3.54659,1.12511,292.892
13687,0.0190157,3751.95,60548.7,3.54585,1.12464,292.892
13688,0.0178971,3751.21,60548.7,3.54515,1.1242,292.893
13689,0.0190157,3750.43,60548.8,3.54441,1.12373,292.893
13690,0.0178971,3749.69,60548.8,3.54371,1.12328,292.894
13691,0.0190157,3748.9,60548.9,3.54296,1.12281,292.894
13692,0.0178971,3748.16,60548.9,3.54226,1.12237,292.895
13693,0.0190157,3747.38,60549,3.54152,1.1219,292.895
13694,0.0178971,3746.64,60549,3.54082,1.12146,292.896
13695,0.0190157,3745.86,60549.1,3.54008,1.12099,292.896
13696,0.0178971,3745.12,60549.1,3.53938,1.12055,292.897
13697,0.0190157,3744.33,60549.2,3.53864,1.12008,292.897
13698,0.0190157,3743.55,60549.2,3.5379,1.11961,292.898
13699,0.0178971,3742.81,60549.3,3.5372,1.11917,292.898
13700,0.0190157,3742.03,60549.3,3.53646,1.1187,292.898
13701,0.0178971,3741.29,60549.4,3.53576,1.11826,292.899
13702,0.0190157,3740.51,60549.4,3.53502,1.11779,292.899
13703,0.0178971,3739.77,60549.4,3.53432,1.11735,292.9
13704,0.0190157,3738.99,60549.5,3.53358,1.11688,292.9
13705,0.0178971,3738.25,60549.5,3.53288,1.11644,292.901
13706,0.0190157,3737.47,60549.6,3.53214,1.11597,292.901
13707,0.0178971,3736.73,60549.6,3.53144,1.11553,292.902
13708,0.0190157,3735.95,60549.7,3.5307,1.11507,292.902
13709,0.0178971,3735.21,60549.7,3.53001,1.11463,292.902
13710,0.0190157,3734.43,60549.8,3.52927,1.11416,292.903
13711,0.0178971,3733.69,60549.8,3.52857,1.11372,292.903
13712,0.0190157,3732.91,60549.9,3.52783,1.11325,292.904
13713,0.0178971,3732.18,60549.9,3.52714,1.11281,292.904
13714,0.0190157,3731.39,60550,3.5264,1.11235,292.905
13715,0.0178971,3730.66,60550,3.5257,1.11191,292.905
13716,0.0190157,3729.88,60550.1,3.52496,1.11144,292.906
13717,0.0178971,3729.14,60550.1,3.52426,1.11101,292.906
13718,0.0190157,3728.36,60550.2,3.52353,1.11054,292.907
13719,0.0178971,3727.63,60550.2,3.52283,1.1101,292.907
13720,0.0190157,3726.85,60550.2,3.52209,1.10964,292.907
13721,0.0178971,3726.11,60550.3,3.5214,1.1092,292.908
13722,0.0190157,3725.33,60550.3,3.52066,1.10874,292.908
13723,0.0178971,3724.6,60550.4,3.51996,1.1083,292.909
13724,0.0190157,3723.82,60550.4,3.51923,1.10784,292.909
13725,0.0178971,3723.08,60550.5,3.51853,1.1074,292.91
13726,0.0190157,3722.3,60550.5,3.51779,1.10694,292.91
13727,0.0178971,3721.57,60550.6,3.5171,1.1065,292.911
13728,0.0190157,3720.79,60550.6,3.51636,1.10604,292.911
13729,0.0178971,3720.06,60550.7,3.51567,1.1056,292.912
13730,0.0190157,3719.28,60550.7,3.51493,1.10514,292.912
13731,0.0190157,3718.5,60550.8,3.51419,1.10467,292.912
13732,0.0178971,3717.77,60550.8,3.5135,1.10424,292.913
13733,0.0190157,3716.99,60550.8,3.51276,1.10378,292.913
13734,0.0178971,3716.26,60550.9,3.51207,1.10334,292.914
13735,0.0190157,3715.48,60550.9,3.51133,1.10288,292.914
13736,0.0178971,3714.74,60551,3.51064,1.10244,292.915
13737,0.0190157,3713.97,60551,3.5099,1.10198,292.915
13738,0.0178971,3713.23,60551.1,3.50921,1.10155,292.916
13739,0.0190157,3712.46,60551.1,3.50848,1.10109,292.916
13740,0.0178971,3711.73,60551.2,3.50778,1.10065,292.916
13741,0.0190157,3710.95,60551.2,3.50705,1.10019,292.917
13742,0.0178971,3710.22,60551.3,3.50636,1.09976,292.917
13743,0.0190157,3709.44,60551.3,3.50562,1.0993,292.918
13744,0.0178971,3708.71,60551.4,3.50493,1.09886,292.918
13745,0.0190157,3707.93,60551.4,3.50419,1.0984,292.919
13746,0.0178971,3707.2,60551.4,3.5035,1.09797,292.919
13747,0.0190157,3706.42,60551.5,3.50277,1.09751,292.92
13748,0.0178971,3705.69,60551.5,3.50208,1.09708,292.92
13749,0.0190157,3704.92,60551.6,3.50134,1.09662,292.92
13750,0.0178971,3704.19,60551.6,3.50065,1.09619,292.921
13751,0.0190157,3703.41,60551.7,3.49992,1.09573,292.921
13752,0.0178971,3702.68,60551.7,3.49923,1.0953,292.922
13753,0.0190157,3701.91,60551.8,3.49849,1.09484,292.922
13754,0.0178971,3701.18,60551.8,3.4978,1.09441,292.923
13755,0.0190157,3700.4,60551.9,3.49707,1.09395,292.923
13756,0.0178971,3699.67,60551.9,3.49638,1.09352,292.924
13757,0.0190157,3698.9,60552,3.49565,1.09306,292.924
13758,0.0178971,3698.17,60552,3.49496,1.09263,292.924
13759,0.0190157,3697.39,60552,3.49422,1.09217,292.925
13760,0.0178971,3696.67,60552.1,3.49353,1.09174,292.925
13761,0.0190157,3695.89,60552.1,3.4928,1.09128,292.926
13762,0.0178971,3695.16,60552.2,3.49211,1.09085,292.926
13763,0.0190157,3694.39,60552.2,3.49138,1.0904,292.927
13764,0.0190157,3693.62,60552.3,3.49065,1.08994,292.927
13765,0.0178971,3692.89,60552.3,3.48996,1.08951,292.928
13766,0.0190157,3692.11,60552.4,3.48923,1.08905,292.928
13767,0.0178971,3691.39,60552.4,3.48854,1.08862,292.928
13768,0.0190157,3690.61,60552.5,3.48781,1.08817,292.929
13769,0.0178971,3689.89,60552.5,3.48712,1.08774,292.929
13770,0.0190157,3689.11,60552.6,3.48639,1.08728,292.93
13771,0.0178971,3688.39,60552.6,3.4857,1.08685,292.93
13772,0.0190157,3687.61,60552.6,3.48497,1.0864,292.931
13773,0.0178971,3686.89,60552.7,3.48428,1.08597,292.931
13774,0.0190157,3686.12,60552.7,3.48355,1.08552,292.932
13775,0.0178971,3685.39,60552.8,3.48286,1.08509,292.932
13776,0.0190157,3684.62,60552.8,3.48213,1.08463,292.932
13777,0.0178971,3683.89,60552.9,3.48145,1.08421,292.933
13778,0.0190157,3683.12,60552.9,3.48072,1.08375,292.933
13779,0.0178971,3682.39,60553,3.48003,1.08333,292.934
13780,0.0190157,3681.62,60553,3.4793,1.08287,292.934
13781,0.0178971,3680.9,60553.1,3.47861,1.08245,292.935
13782,0.0190157,3680.13,60553.1,3.47788,1.08199,292.935
13783,0.0178971,3679.4,60553.1,3.4772,1.08157,292.936
13784,0.0190157,3678.63,60553.2,3.47647,1.08111,292.936
13785,0.0178971,3677.9,60553.2,3.47578,1.08069,292.936
13786,0.0190157,3677.13,60553.3,3.47505,1.08023,292.937
13787,0.0178971,3676.41,60553.3,3.47437,1.07981,292.937
13788,0.0190157,3675.64,60553.4,3.47364,1.07936,292.938
13789,0.0178971,3674.92,60553.4,3.47295,1.07893,292.938
13790,0.0190157,3674.15,60553.5,3.47223,1.07848,292.939
13791,0.0178971,3673.42,60553.5,3.47154,1.07805,292.939
13792,0.0190157,3672.65,60553.6,3.47081,1.0776,292.94
13793,0.0178971,3671.93,60553.6,3.47013,1.07718,292.94
13794,0.0190157,3671.16,60553.6,3.4694,1.07673,292.94
13795,0.0178971,3670.44,60553.7,3.46871,1.0763,292.941
13796,0.0190157,3669.67,60553.7,3.46799,1.07585,292.941
13797,0.0178971,3668.94,60553.8,3.4673,1.07543,292.942
13798,0.0190157,3668.18,60553.8,3.46658,1.07498,292.942
13799,0.0190157,3667.41,60553.9,3.46585,1.07453,292.943
13800,0.0178971,3666.68,60553.9,3.46517,1.0741,292.943
13801,0.0190157,3665.92,60554,3.46444,1.07365,292.943
13802,0.0178971,3665.19,60554,3.46376,1.07323,292.944
13803,0.0190157,3664.43,60554.1,3.46303,1.07278,292.944
13804,0.0178971,3663.7,60554.1,3.46235,1.07236,292.945
13805,0.0190157,3662.94,60554.1,3.46162,1.07191,292.945
13806,0.0178971,3662.21,60554.2,3.46094,1.07149,292.946
13807,0.0190157,3661.45,60554.2,3.46021,1.07104,292.946
13808,0.0178971,3660.73,60554.3,3.45953,1.07061,292.946
13809,0.0190157,3659.96,60554.3,3.4588,1.07017,292.947
13810,0.0178971,3659.24,60554.4,3.45812,1.06974,292.947
13811,0.0190157,3658.47,60554.4,3.45739,1.0693,292.948
13812,0.0178971,3657.75,60554.5,3.45671,1.06887,292.948
13813,0.0190157,3656.98,60554.5,3.45599,1.06843,292.949
13814,0.0178971,3656.26,60554.5,3.45531,1.06801,292.949
13815,0.0190157,3655.5,60554.6,3.45458,1.06756,292.95
13816,0.0178971,3654.78,60554.6,3.4539,1.06714,292.95
13817,0.0190157,3654.01,60554.7,3.45318,1.06669,292.95
13818,0.0178971,3653.29,60554.7,3.45249,1.06627,292.951
13819,0.0190157,3652.53,60554.8,3.45177,1.06582,292.951
13820,0.0178971,3651.81,60554.8,3.45109,1.0654,292.952
13821,0.0190157,3651.04,60554.9,3.45036,1.06496,292.952
13822,0.0178971,3650.32,60554.9,3.44968,1.06454,292.953
13823,0.0190157,3649.56,60555,3.44896,1.06409,292.953
13824,0.0178971,3648.84,60555,3.44828,1.06367,292.953
13825,0.0190157,3648.07,60555,3.44756,1.06323,292.954
13826,0.0178971,3647.36,60555.1,3.44688,1.06281,292.954
13827,0.0190157,3646.59,60555.1,3.44615,1.06236,292.955
